Bankrupt?, ROA(C) before interest and depreciation before interest, Operating Gross Margin, Operating Profit Rate, Cash flow rate, Operating Profit Growth Rate, Total Asset Growth Rate, Current Ratio, Quick Ratio, Debt ratio %, Net worth/Assets
0,0.493443182,0.620029115,0.999032985,0.458024039,0.847962068,7530000000,0.101951632,0.079829741,0.009039514,0.990960486
0,0.48803198,0.60701365,0.998999361,0.460966424,0.848238027,6990000000,0.004687661,0.002527178,0.142969435,0.857030565
0,0.510603032,0.603770593,0.998984802,0.460765121,0.848167138,4570000000,0.01349325,0.005927732,0.124376455,0.875623545
0,0.536391557,0.621729918,0.999160896,0.467351098,0.849547742,9010000000,0.01453412,0.006464235,0.078453306,0.921546694
0,0.511236777,0.614436645,0.999094572,0.46568028,0.848262225,8770000000,0.012859242,0.011239109,0.066723101,0.933276899
0,0.509189295,0.617960766,0.99908683,0.45835619,0.84821717,0.000166745,0.022645795,0.019356521,0.083804456,0.916195544
0,0.479208307,0.630176278,0.998935001,0.471449301,0.848133504,7230000000,0.02489727,0.018207407,0.04314176,0.95685824
0,0.436698679,0.617787803,0.998816796,0.410456036,0.8481134,7390000000,0.044167725,0.026128309,0.02599994,0.97400006
0,0.622288305,0.622054224,0.999277252,0.502070909,0.848289753,0.00031474,0.043509381,0.04022336,0.028176679,0.971823321
0,0.612245893,0.599439312,0.999015191,0.46874848,0.848481176,0.000153073,0.009211204,0.005313873,0.182513529,0.817486471
0,0.495051918,0.600758154,0.998948982,0.467649698,0.848150621,7350000000,0.010438033,0.009659545,0.149771745,0.850228255
0,0.518597962,0.616620303,0.999222136,0.469791903,0.848318587,9420000000,0.006560978,0.004660088,0.100916044,0.899083956
0,0.489250719,0.601298664,0.998977985,0.460211536,0.847990384,6020000000,0.007721037,0.007344473,0.174683315,0.825316685
0,0.502705601,0.614674469,0.999029172,0.444951058,0.93221613,0.000307851,0.013266105,0.007791767,0.129818303,0.870181697
0,0.658606737,0.625801756,0.999253334,0.445395603,0.849122029,0.000311883,0.02712004,0.024782685,0.058227772,0.941772228
0,0.589382343,0.618104902,0.999100696,0.468423039,0.848434579,0.000135401,0.016177173,0.011178597,0.105692777,0.894307223
0,0.56344757,0.608303665,0.999093416,0.450656333,0.851441925,0.080291325,0.00975036,0.003444223,0.173927502,0.826072498
0,0.495051918,0.608988311,0.999020968,0.468310645,0.848082837,6470000000,0.02002365,0.015406363,0.123741573,0.876258427
0,0.500658119,0.59876908,0.998935117,0.463236121,0.84814608,6740000000,0.007453955,0.006007583,0.153641503,0.846358497
0,0.339345781,0.502623272,0.997002705,0.445652265,0.847917024,7470000000,0.007585624,0.005580877,0.137769447,0.862230553
0,0.342417004,0.603150809,0.998775546,0.453581943,0.848068273,7530000000,0.009165026,0.005179747,0.157420564,0.842579436
0,0.397309024,0.595504403,0.998675829,0.456126754,0.847863851,0.000423698,0.007822128,0.004805443,0.158388004,0.841611996
0,0.511285526,0.609579268,0.998955915,0.460657759,0.848152774,8850000000,0.012000587,0.010997683,0.117060193,0.882939807
0,0.514941744,0.619243575,0.999050895,0.463499493,0.848286036,0.000101096,0.01957373,0.014933492,0.079330048,0.920669952
0,0.391556574,0.66449502,0.99585613,0.43731327,0.846990143,0.000134773,0.064862824,0.063631101,0.014148804,0.985851196
0,0.417637596,0.604203001,0.997118599,0.436908986,0.84791806,5470000000,0.011564394,0.00717167,0.009069746,0.990930254
0,0.509969288,0.604037245,0.999012302,0.466027528,0.848345173,734000000,0.00866456,0.00768509,0.092209088,0.907790912
0,0.460829718,0.613824068,0.999073196,0.469125924,0.848495187,4930000000,0.015722884,0.00927214,0.119539257,0.880460743
0,0.460098474,0.5883913,0.998753708,0.460531944,0.847342085,9460000000,0.005485786,0.003113588,0.162922877,0.837077123
0,0.453176035,0.578496375,0.998546185,0.466604598,0.848093107,4550000000,0.001973785,0.00129946,0.205913475,0.794086525
0,0.442694876,0.596780005,0.998848803,0.458019006,0.846588122,6050000000,0.010811199,0.004817296,0.150043837,0.849956163
0,0.4913957,0.60566598,0.999002943,0.471008111,0.847981502,7270000000,0.019699159,0.012635888,0.054539408,0.945460592
0,0.483985765,0.594769311,0.998868677,0.452770019,0.847952057,6400000000,0.028980877,0.021328481,0.156876379,0.843123621
0,0.458684737,0.576110927,0.998486909,0.471927397,0.847367519,6310000000,0.034108474,0.033402288,0.135108988,0.864891012
0,0.373567981,0.583101515,0.998582467,0.455011198,0.848085731,4450000000,0.017555639,0.005160408,0.066330078,0.933669922
0,0.614000877,0.629628562,0.999291811,0.495921089,0.848034664,8720000000,0.049280345,0.042870939,0.032227832,0.967772168
0,0.501925608,0.603403047,0.999034834,0.466025851,0.84816115,6980000000,0.012574688,0.007633312,0.063457992,0.936542008
0,0.511480525,0.622047017,0.999141369,0.482109996,0.848042757,7270000000,0.049641655,0.045990765,0.031532485,0.968467515
0,0.600545995,0.629354704,0.999288576,0.476419818,0.848794638,0.000222898,0.02293659,0.020481305,0.041418508,0.958581492
0,0.63086823,0.623221724,0.999243512,0.484337754,0.848247838,0.000117802,0.026200854,0.021310389,0.085557941,0.914442059
0,0.544337737,0.614977154,0.999089603,0.465715508,0.848481317,8000000000,0.020285116,0.012782491,0.077334704,0.922665296
0,0.470677132,0.598055608,0.998874454,0.476641252,0.847646736,5380000000,0.015336614,0.01383179,0.058499864,0.941500136
0,0.476819578,0.600837429,0.998946671,0.460620853,0.84813781,6490000000,0.004016836,0.002592057,0.117422983,0.882577017
0,0.569638766,0.635257066,0.999401465,0.483460406,0.84813481,8040000000,0.037963064,0.032712321,0.032378994,0.967621006
0,0.520791693,0.612570086,0.999048584,0.466612986,0.848173396,7170000000,0.019654853,0.01286359,0.072376576,0.927623424
0,0.600887242,0.626616123,0.999217861,0.470179412,0.848097213,0.000109216,0.026715049,0.020289163,0.060192883,0.939807117
0,0.589236094,0.607229853,0.999115486,0.469837196,0.848070014,8640000000,0.020452354,0.015514912,0.075883544,0.924116456
0,0.603617218,0.637368656,0.999206422,0.471326841,0.848253261,0.000112105,0.016723817,0.013629666,0.076639357,0.923360643
0,0.663920441,0.630097003,0.999314458,0.493502093,0.848020276,8810000000,0.023886977,0.021999733,0.062430087,0.937569913
0,0.59659728,0.603367013,0.999080013,0.49979618,0.848022806,6040000000,0.007196233,0.00633198,0.100976509,0.899023491
0,0.525325403,0.624093746,0.999100234,0.453368897,0.848431567,0.000127941,0.021140652,0.016280988,0.075671917,0.924328083
0,0.559888851,0.615539284,0.999211506,0.477335749,0.849125511,0.000106769,0.004803729,0.004481046,0.127974121,0.872025879
0,0.61024716,0.623798267,0.999324858,0.477849073,0.848276166,0.000101885,0.010224617,0.00884481,0.101913716,0.898086284
0,0.525227904,0.614270889,0.999126001,0.479967791,0.848294412,6350000000,0.013208695,0.010468043,0.062792877,0.937207123
0,0.536732804,0.629513253,0.999177304,0.469924427,0.848168984,48300000,0.027800225,0.018253571,0.048160353,0.951839647
0,0.59313606,0.617261707,0.999174877,0.478647576,0.848152444,8620000000,0.020227706,0.015055765,0.076306799,0.923693201
0,0.522400429,0.602891365,0.999061757,0.466480461,0.848208982,6770000000,0.005277363,0.002596424,0.14351362,0.85648638
0,0.50519183,0.610689113,0.999006525,0.465064627,0.848211146,6090000000,0.012779991,0.006601479,0.114278804,0.885721196
0,0.575781212,0.619863359,0.999172797,0.464168826,0.84891596,0.000126171,0.02298464,0.015052022,0.073797503,0.926202497
0,0.454687271,0.609399098,0.998941819,0.463757832,0.847898743,5890000000,0.035126879,0.028114617,0.039090607,0.960909393
0,0.348169454,0.617290535,0.998563055,0.451218305,0.847939623,9660000000,0.013717898,0.009720682,0.052937086,0.947062914
0,0.510993029,0.62702691,0.999013111,0.475168382,0.847958398,6850000000,0.020620216,0.014249139,0.040239441,0.959760559
0,0.521717935,0.6179968,0.999159625,0.48459106,0.851950445,8090000000,0.015819607,0.014326496,0.03026272,0.96973728
0,0.488421976,0.616382479,0.999015307,0.458594399,0.847949375,8260000000,0.023882609,0.015430693,0.05674638,0.94325362
0,0.561448837,0.601327491,0.999032985,0.453660787,0.848088696,9160000000,0.022304455,0.021224923,0.062792877,0.937207123
0,0.406425194,0.536264576,0.993104026,0.447873313,0.848018888,593000000,0.009403403,0.007925893,0.090878858,0.909121142
0,0.516160484,0.595410715,0.998984109,0.46732258,0.849251232,0.000103406,0.007185625,0.002064912,0.231278532,0.768721468
0,0.496855653,0.594459419,0.998915358,0.472558147,0.848120552,732000000,0.006145379,0.004880928,0.157511262,0.842488738
0,0.507629308,0.601896828,0.999047544,0.462786543,0.848206958,5970000000,0.003072065,0.001618242,0.203283248,0.796716752
0,0.516306732,0.591771285,0.998907039,0.4665895,0.848136539,6630000000,0.003249288,0.002448574,0.16234846,0.83765154
0,0.531760347,0.611575549,0.999121263,0.465309546,0.848206523,6030000000,0.005771589,0.004267692,0.110409046,0.889590954
0,0.442499878,0.582099771,0.998637929,0.455128625,0.848077649,6440000000,0.006432429,0.005488548,0.129969465,0.870030535
0,0.417930093,0.612908805,0.998878152,0.44681647,0.847794609,523000000,0.051994846,0.042309482,0.021706926,0.978293074
0,0.477502072,0.597990746,0.99884083,0.466883068,0.847956457,6030000000,0.009032109,0.006499794,0.116334613,0.883665387
0,0.479257057,0.600772568,0.998993584,0.455066556,0.848257038,8170000000,0.021865766,0.012940946,0.061553345,0.938446655
0,0.508945547,0.596520561,0.998984224,0.46393565,0.8482025,8160000000,0.010072979,0.00768509,0.132297367,0.867702633
0,0.560327597,0.594682829,0.998961115,0.466925006,0.848156421,6320000000,0.024781826,0.009684499,0.107416029,0.892583971
0,0.466094672,0.599922167,0.998911083,0.485366079,0.848077567,6630000000,0.038713764,0.030000487,0.020225534,0.979774466
1,0.278213816,0.605990285,0.998705293,0.449636396,0.847932435,3100000000,0.012723829,0.007990772,0.122109018,0.877890982
0,0.452152294,0.593594604,0.998893289,0.4667388,0.847969374,5850000000,0.006732584,0.005602087,0.140036884,0.859963116
0,0.469799639,0.599597861,0.998852616,0.468173087,0.848139339,6620000000,0.006307625,0.003083643,0.054237083,0.945762917
0,0.53024911,0.601947275,0.998926566,0.48865068,0.847907048,6310000000,0.027975576,0.025240584,0.058560329,0.941439671
0,0.467557159,0.604534513,0.999048353,0.471241287,0.848015724,6200000000,0.007359727,0.005323854,0.152401971,0.847598029
0,0.560668844,0.60914686,0.999157776,0.481799653,0.848115117,7510000000,0.014172187,0.011649596,0.112192762,0.887807238
0,0.621995808,0.624475706,0.999366686,0.539813627,0.84804591,67200000,0.038001129,0.033493993,0.032469692,0.967530308
0,0.449324818,0.592945992,0.998670167,0.469781837,0.846821601,5060000000,0.012638338,0.008722537,0.10049279,0.89950721
0,0.539170282,0.616159068,0.999243743,0.475903139,0.848023441,6320000000,0.010046771,0.00959529,0.109169514,0.890830486
0,0.502120606,0.605702014,0.99886937,0.473816294,0.847844135,8210000000,0.00874381,0.006868483,0.091302113,0.908697887
0,0.51425925,0.602646334,0.999016115,0.464183924,0.848002254,7710000000,0.008432423,0.004894652,0.15457871,0.84542129
0,0.490128211,0.617708529,0.999039225,0.468508593,0.849002683,7240000000,0.015077644,0.013322113,0.048099888,0.951900112
0,0.497684395,0.597940299,0.998956262,0.469552016,0.847916366,6000000000,0.010482339,0.008829214,0.078967258,0.921032742
0,0.508214303,0.625167558,0.999191169,0.483069542,0.848063697,671000000,0.04068318,0.036849007,0.027662726,0.972337274
0,0.443913616,0.610631459,0.998959266,0.465886616,0.847915566,7150000000,0.011274848,0.008136127,0.121564834,0.878435166
0,0.53824404,0.616591476,0.99911953,0.480977664,0.848023759,7400000000,0.020577159,0.015449408,0.060616138,0.939383862
0,0.541851509,0.603871488,0.998974287,0.474296067,0.847928271,6870000000,0.012653315,0.0084468,0.125253197,0.874746803
0,0.417978843,0.601010392,0.998961577,0.471489562,0.847924436,5050000000,0.017296046,0.013309636,0.079269583,0.920730417
0,0.492906937,0.608952277,0.999100927,0.479357171,0.848008442,6000000000,0.023869504,0.010289,0.076155637,0.923844363
0,0.488860722,0.61642572,0.999029865,0.484170001,0.847964433,6470000000,0.039180533,0.033475278,0.026574357,0.973425643
0,0.604982206,0.614551954,0.999273208,0.484084447,0.848061791,7610000000,0.019750328,0.018350266,0.055567313,0.944432687
0,0.572417491,0.61260612,0.999200644,0.467065918,0.848334162,0.000107148,0.00915941,0.006460492,0.136076428,0.863923572
0,0.538146541,0.606660517,0.999091568,0.477320651,0.847978032,7150000000,0.009623683,0.009237205,0.132115972,0.867884028
0,0.573538732,0.60222834,0.99908036,0.463618597,0.848020876,6760000000,0.03363484,0.02314448,0.038909212,0.961090788
0,0.629795739,0.632432004,0.999389333,0.500388348,0.848057486,8960000000,0.025265444,0.02323057,0.043655712,0.956344288
0,0.510993029,0.619229162,0.999089719,0.478504986,0.847987126,5770000000,0.02119619,0.015428822,0.049913837,0.950086163
0,0.550431434,0.660862797,0.999604597,0.54661265,0.848044322,6850000000,0.061517437,0.061070236,0.019832512,0.980167488
0,0.481694535,0.602581473,0.999007796,0.464412068,0.847968033,6540000000,0.01246486,0.009685123,0.16878798,0.83121202
0,0.481597036,0.594855792,0.998917207,0.470407556,0.847909025,6120000000,0.028188368,0.023610489,0.067267285,0.932732715
0,0.544386487,0.618530103,0.99913016,0.471387232,0.848202582,9020000000,0.021348451,0.019632259,0.070592859,0.929407141
0,0.504753083,0.607006443,0.999039803,0.474411817,0.847979126,6710000000,0.022312567,0.019847483,0.089548629,0.910451371
0,0.632086969,0.614616815,0.999215781,0.468423039,0.84810193,0.000105852,0.013890752,0.011968379,0.11823926,0.88176074
0,0.593672305,0.624389224,0.999237735,0.479774876,0.848051216,7830000000,0.013660488,0.01251923,0.077516099,0.922483901
0,0.541656511,0.610826042,0.999031368,0.483735521,0.848250861,6430000000,0.019184964,0.012151788,0.109774163,0.890225837
0,0.360893092,0.602934606,0.998754516,0.470565243,0.848114341,2690000000,0.031656063,0.027326083,0.029809233,0.970190767
0,0.557012626,0.605428155,0.999080706,0.467965074,0.848021712,7420000000,0.008342564,0.007563441,0.159053118,0.840946882
0,0.545263979,0.609615301,0.999081746,0.494983351,0.84799349,6600000000,0.026647031,0.025987945,0.034162711,0.965837289
0,0.484960757,0.618227418,0.99897706,0.469099083,0.848214229,7050000000,0.021049544,0.016748868,0.039453397,0.960546603
0,0.448934822,0.607972153,0.998826849,0.461838739,0.847294488,5460000000,0.034072281,0.021548073,0.046860356,0.953139644
0,0.530151611,0.620259733,0.999074236,0.493549064,0.847963562,7190000000,0.037951208,0.027656094,0.039453397,0.960546603
0,0.505045581,0.623538823,0.999071925,0.490776109,0.848057815,6570000000,0.074857801,0.062725284,0.013786014,0.986213986
0,0.472870862,0.600585191,0.998872375,0.463011332,0.847849429,6260000000,0.004580953,0.001981317,0.192883272,0.807116728
0,0.450884805,0.595533231,0.998746544,0.462435939,0.847755917,6200000000,0.009288583,0.002366227,0.183753061,0.816246939
0,0.549456442,0.616930195,0.999115602,0.482366657,0.848020488,642000000,0.019599315,0.012438754,0.063246365,0.936753635
0,0.613367133,0.618299485,0.999277137,0.47827181,0.848075602,0.000127676,0.012004955,0.010008896,0.074281223,0.925718777
0,0.598108517,0.620065149,0.999217976,0.479301813,0.848122999,0.00010347,0.021282929,0.018572354,0.0750975,0.9249025
0,0.481792034,0.621960536,0.998953489,0.471404008,0.847913683,7710000000,0.028840472,0.021636658,0.035583638,0.964416362
0,0.542972749,0.621247063,0.999172451,0.48805348,0.848163714,7380000000,0.035373369,0.030510164,0.041206881,0.958793119
0,0.572319992,0.598242984,0.999019813,0.46219773,0.848047486,7800000000,0.010934131,0.00479359,0.139371769,0.860628231
0,0.575537464,0.622587526,0.999374427,0.482958825,0.848044792,8640000000,0.010719467,0.009847321,0.104060223,0.895939777
0,0.54058402,0.6087649,0.999128427,0.478104057,0.848025441,7210000000,0.012378745,0.011963388,0.1192067,0.8807933
0,0.511480525,0.599900546,0.998993699,0.457599624,0.84804284,5630000000,0.01269762,0.012138687,0.111588113,0.888411887
0,0.576073709,0.618011214,0.999095843,0.478654287,0.84817349,9730000000,0.010980933,0.007531002,0.097016053,0.902983947
0,0.520791693,0.614407818,0.999053437,0.464906939,0.848039781,7270000000,0.025744069,0.017944146,0.054448711,0.945551289
0,0.515624238,0.615056429,0.999071694,0.466758931,0.847964751,0.000101917,0.024952184,0.020584239,0.065211476,0.934788524
0,0.496660654,0.605644359,0.999005254,0.465536012,0.848050651,8180000000,0.009353481,0.006150443,0.183329806,0.816670194
0,0.477843319,0.603129189,0.998905306,0.473794486,0.848024206,3920000000,0.007179385,0.00549853,0.114036944,0.885963056
0,0.546433969,0.608973897,0.99912369,0.471481174,0.848140892,8120000000,0.010217753,0.00861586,0.103153248,0.896846752
0,0.507775557,0.606055146,0.999022817,0.466599566,0.848069697,6480000000,0.009557536,0.007711292,0.121383439,0.878616561
0,0.577682445,0.608649591,0.999127156,0.469167862,0.848139516,9900000000,0.015459546,0.011624643,0.105692777,0.894307223
0,0.380441671,0.592708168,0.998726323,0.453363864,0.847709179,6540000000,0.010799342,0.003273291,0.139311304,0.860688696
0,0.46628967,0.601925655,0.998962501,0.46935239,0.847922318,6330000000,0.014300111,0.009984566,0.1811833,0.8188167
0,0.701945108,0.623625304,0.999295509,0.494005351,0.848117788,0.000141831,0.036456673,0.030757205,0.046074311,0.953925689
0,0.526446644,0.614732124,0.999007103,0.464402003,0.849013012,8230000000,0.013895744,0.010473033,0.086495148,0.913504852
0,0.542144006,0.613989824,0.999248481,0.468584082,0.849963374,8660000000,0.008824933,0.00726275,0.134443873,0.865556127
0,0.56339882,0.622364116,0.999123228,0.494052322,0.848305587,6920000000,0.042273815,0.03236297,0.03002086,0.96997914
0,0.574074977,0.621852434,0.999078164,0.481786233,0.848740089,8580000000,0.032544048,0.029301161,0.037518517,0.962481483
0,0.626627017,0.609009931,0.999135822,0.459210052,0.848038064,8420000000,0.013379053,0.010990821,0.118692747,0.881307253
0,0.443621118,0.596527768,0.998879192,0.45426973,0.847143933,0.00035483,0.006609028,0.002164726,0.131813647,0.868186353
0,0.606493443,0.625210799,0.999177419,0.473677059,0.848540184,0.000169038,0.018233952,0.012537945,0.090757928,0.909242072
0,0.557402623,0.652438058,0.999279216,0.506046652,0.848228675,8210000000,0.10313478,0.097491912,0.009734861,0.990265139
0,0.695363916,0.611611583,0.999185161,0.480345235,0.848840176,0.000144333,0.023251098,0.014201104,0.073162621,0.926837379
0,0.552527665,0.611647617,0.999172335,0.46834084,0.848026888,7420000000,0.00239812,0.001511565,0.124467152,0.875532848
0,0.620192073,0.620908344,0.999207346,0.472663832,0.849139992,0.000106608,0.016345035,0.013509265,0.094083502,0.905916498
0,0.649783064,0.629311463,0.999308103,0.472304841,0.848063521,0.000151021,0.013706666,0.011669559,0.102699761,0.897300239
0,0.550723931,0.610948558,0.999092608,0.468485108,0.848076485,0.000103309,0.018091675,0.010104344,0.103274178,0.896725822
0,0.478623312,0.622457804,0.999000401,0.464621759,0.848214652,7070000000,0.034037335,0.032619369,0.042960365,0.957039635
0,0.509579291,0.617254501,0.999036683,0.46071144,0.848197724,0.000602634,0.008444279,0.004219033,0.200743719,0.799256281
0,0.65368303,0.633239165,0.999274826,0.494996771,0.848047898,784000000,0.043051972,0.038947606,0.034706896,0.965293104
0,0.536830303,0.611006212,0.99883332,0.495911024,0.848123399,6400000000,0.024797427,0.023728395,0.033860386,0.966139614
0,0.529907863,0.609499993,0.999040611,0.471474464,0.850419839,7200000000,0.010821183,0.011036361,0.112343925,0.887656075
0,0.361819334,0.61992822,0.998515565,0.447126813,0.845566388,7340000000,0.033767757,0.032910078,0.041539438,0.958460562
0,0.864963682,0.622371323,0.999308219,0.465458846,0.848574288,0.000213555,0.031235472,0.014413833,0.051395229,0.948604771
0,0.577536197,0.598531256,0.999006294,0.456282764,0.848380383,0.000264485,0.00958749,0.004098008,0.204008828,0.795991172
0,0.443913616,0.590711887,0.998876881,0.461991394,0.848122082,8160000000,0.010236474,0.007738117,0.0619766,0.9380234
0,0.439331156,0.614818605,0.998803162,0.4502034,0.84810753,798000000,0.018602126,0.015952848,0.072013786,0.927986214
0,0.495100668,0.618191384,0.9989231,0.457524135,0.848141504,0.000148703,0.015823352,0.010871043,0.091060253,0.908939747
0,0.597036026,0.618638205,0.999104509,0.467681572,0.848427544,0.000163244,0.016526626,0.013543576,0.099495117,0.900504883
0,0.398430264,0.592873924,0.99876376,0.450357733,0.847955845,0.000496404,0.014362514,0.009355111,0.113825317,0.886174683
0,0.081411788,0.602934606,0.973874888,0.411734313,0.847620349,2440000000,0.012994031,0.01213744,0.100220697,0.899779303
0,0.384585385,0.556976895,0.997956432,0.453378962,0.848036734,6510000000,0.005888905,0.005061841,0.092662575,0.907337425
0,0.38287915,0.609622508,0.998773928,0.455017908,0.84809406,6910000000,0.01308077,0.009541016,0.11155788,0.88844212
0,0.496075659,0.613110595,0.998325952,0.46833413,0.848051192,6920000000,0.054326196,0.051828663,0.015962754,0.984037246
0,0.50972554,0.597536719,0.998940316,0.464193989,0.847879686,0.000100581,0.006159107,0.005285176,0.137860145,0.862139855
0,0.487300736,0.60970899,0.998977638,0.463996041,0.848170361,695000000,0.012238339,0.009415624,0.138767119,0.861232881
0,0.480427046,0.593536949,0.998871335,0.46976003,0.847849676,3950000000,0.008762531,0.005424293,0.146446171,0.853553829
0,0.500024375,0.591511841,0.998778897,0.444583679,0.848111365,2770000000,0.021216782,0.019211166,0.087462587,0.912537413
0,0.515136743,0.605521844,0.999052166,0.469500013,0.847986714,8000000000,0.015153151,0.008347609,0.103243946,0.896756054
0,0.489250719,0.607164992,0.999016231,0.464188957,0.848135069,7600000000,0.009979376,0.006847273,0.126160172,0.873839828
0,0.481597036,0.604628202,0.998837364,0.467646343,0.848033699,4390000000,0.00624647,0.003107973,0.188680957,0.811319043
0,0.552673914,0.625744101,0.99940031,0.519669862,0.84806145,9330000000,0.025332838,0.025273648,0.075853312,0.924146688
0,0.35655438,0.593443261,0.998311162,0.446299791,0.848027794,3840000000,0.06968465,0.038915166,0.037760377,0.962239623
0,0.571003754,0.627776416,0.999243743,0.49346351,0.848043016,7510000000,0.040333103,0.031268754,0.032983644,0.967016356
0,0.508653049,0.607626227,0.999074582,0.463789705,0.848037734,0.000133478,0.009160034,0.007323887,0.083199807,0.916800193
0,0.482620777,0.62296228,0.999098963,0.477318974,0.847969174,6000000000,0.048967086,0.042902131,0.038062702,0.961937298
0,0.499975625,0.619085026,0.999046158,0.468045595,0.848235957,6690000000,0.018065466,0.014445025,0.059981256,0.940018744
0,0.535562814,0.615632973,0.999091221,0.474118249,0.848000595,6810000000,0.017869523,0.014423815,0.089337002,0.910662998
0,0.530785356,0.61359345,0.99912057,0.467926491,0.848032405,7990000000,0.010134758,0.006681955,0.120355534,0.879644466
0,0.586701116,0.615914037,0.999269857,0.47985372,0.848076755,0.000101008,0.017675452,0.015237927,0.080297488,0.919702512
0,0.53258909,0.604548927,0.9990487,0.472526274,0.848019288,8290000000,0.022036749,0.014107528,0.117211355,0.882788645
0,0.425973773,0.623128036,0.998702174,0.460018621,0.847613444,5700000000,0.010746924,0.007326382,0.077606796,0.922393204
0,0.585531127,0.624165814,0.999236002,0.489922247,0.848055721,7720000000,0.02917058,0.023646672,0.054358013,0.945641987
0,0.553063911,0.628417821,0.999173144,0.478050376,0.847974785,6790000000,0.013320395,0.008850424,0.08737189,0.91262811
0,0.514795496,0.601968895,0.999028017,0.471286581,0.848006583,6040000000,0.018360005,0.014744469,0.079330048,0.920669952
0,0.51767172,0.628843022,0.99911641,0.468072436,0.84796948,7240000000,0.014766257,0.011848601,0.093992805,0.906007195
0,0.656608005,0.647364476,0.999541624,0.504756633,0.848182678,7740000000,0.036768684,0.033031727,0.032288297,0.967711703
0,0.62852825,0.617838251,0.999332484,0.482512602,0.84808459,0.000102239,0.004730094,0.004311361,0.146899658,0.853100342
0,0.551893921,0.61743467,0.99911953,0.463504525,0.848838623,8870000000,0.021840181,0.016357096,0.078120749,0.921879251
0,0.551455175,0.610523357,0.999145182,0.479254842,0.848008595,848000000,0.00953632,0.008325151,0.104604408,0.895395592
0,0.607614683,0.628165583,0.999379396,0.484203551,0.848040663,6870000000,0.011737873,0.008334508,0.083230039,0.916769961
0,0.521327938,0.60606956,0.999004907,0.465967137,0.848190689,8190000000,0.006785626,0.005147307,0.099585815,0.900414185
0,0.603227222,0.630089797,0.999248134,0.483946889,0.848183689,9030000000,0.032803642,0.026739049,0.047525471,0.952474529
0,0.609857164,0.620079563,0.999205497,0.478630801,0.848074943,8930000000,0.02066889,0.014933492,0.068113795,0.931886205
0,0.468775898,0.573264244,0.998569641,0.465804417,0.847372954,5110000000,0.008777508,0.005002576,0.192066995,0.807933005
0,0.561302589,0.612440364,0.999111095,0.472762806,0.848443167,8040000000,0.016451743,0.011146781,0.102457901,0.897542099
0,0.614585872,0.615150117,0.999176957,0.477421303,0.848087202,0.000110391,0.019204308,0.015121892,0.096260241,0.903739759
0,0.538829035,0.622414563,0.999102776,0.475411624,0.848102542,7640000000,0.026225191,0.020579248,0.058258004,0.941741996
0,0.548481451,0.617895905,0.999100465,0.474873137,0.848258602,7730000000,0.016534738,0.012657722,0.082443994,0.917556006
0,0.632574465,0.625643206,0.99923034,0.473036243,0.848114553,8740000000,0.021376532,0.016109432,0.06877891,0.93122109
0,0.54170526,0.61373038,0.999151075,0.468283804,0.84813861,7880000000,0.009119472,0.00746737,0.115095081,0.884904919
0,0.691756447,0.620865103,0.999281412,0.475019082,0.848276036,0.000114229,0.022174658,0.016292841,0.074764942,0.925235058
0,0.47545459,0.598660978,0.998969781,0.461483103,0.847969127,7620000000,0.00743149,0.006779898,0.170420534,0.829579466
0,0.520645444,0.60510385,0.999028363,0.468434782,0.848199359,7580000000,0.007504501,0.004525339,0.110529976,0.889470024
0,0.42972749,0.593154989,0.998935348,0.459877708,0.847799361,5400000000,0.010826799,0.005534712,0.156332195,0.843667805
0,0.547018964,0.605456983,0.999111904,0.466998817,0.848153597,8840000000,0.007077669,0.005663847,0.154427548,0.845572452
0,0.492126944,0.595879157,0.998923909,0.462984491,0.847873204,5930000000,0.004863011,0.003097992,0.185113523,0.814886477
0,0.569785014,0.605983078,0.999152808,0.468059015,0.850571135,8480000000,0.004832434,0.003537799,0.186957705,0.813042295
0,0.501096865,0.607280301,0.99896227,0.487993089,0.847920706,4660000000,0.024157179,0.019881171,0.035765033,0.964234967
0,0.524399162,0.604916473,0.999062334,0.469055467,0.848065862,7310000000,0.011052696,0.008461148,0.097469541,0.902530459
0,0.493589431,0.609363064,0.999007218,0.473628411,0.847960351,6060000000,0.0228979,0.01598092,0.058046377,0.941953623
0,0.509189295,0.609990055,0.99898954,0.476607702,0.84793527,6020000000,0.017569368,0.013929733,0.08189981,0.91810019
0,0.537074051,0.602386889,0.999067303,0.460191406,0.848074696,0.000117287,0.013637399,0.0109484,0.1167881,0.8832119
0,0.465899673,0.59533144,0.998961115,0.472856747,0.847923718,3550000000,0.012713845,0.009023852,0.126643892,0.873356108
0,0.506166821,0.595158477,0.998984224,0.45560672,0.847986973,0.000110592,0.010283899,0.00516228,0.187804214,0.812195786
0,0.548188953,0.598653771,0.999022239,0.46159382,0.848196618,7450000000,0.027064502,0.013330846,0.037367355,0.962632645
1,0.330180861,0.579908906,0.99709133,0.455177273,0.847876921,3970000000,0.004750687,0.001926419,0.118390422,0.881609578
0,0.518256715,0.598113262,0.998990695,0.465616534,0.848229039,6930000000,0.012185921,0.009293351,0.095413732,0.904586268
0,0.352995661,0.60009513,0.998705178,0.46435,0.847977326,4850000000,0.004524791,0.002331916,0.063276597,0.936723403
0,0.538975284,0.607402816,0.999028479,0.487078835,0.848425121,7110000000,0.024280735,0.021941092,0.050095232,0.949904768
